comp0_NID	IW_ID	Ensemble	HUGO
6410	11544	ENSG00000115486	GGCX

6411	11546	ENSG00000100479	POLE2

6412	11547	ENSG00000117477	C1orf114

6413	11548	ENSG00000178372	CALML5

6414	11549	ENSG00000133135	RNF128

6415	11553	ENSG00000183117	CSMD1

6416	11554	ENSG00000206502	ENSG00000206502

6417	11556	ENSG00000164794	KCNV1

6418	11558	ENSG00000168564	CDKN2AIP

6419	11560	ENSG00000086102	NFX1

6420	11568	ENSG00000206509	ENSG00000206509

6421	11570	ENSG00000136161	RCBTB2

6422	11572	ENSG00000141956	PRDM15

6423	11573	ENSG00000153922	CHD1

6424	11574	ENSG00000120332	TNN

6425	11575	ENSG00000170561	IRX2

6426	11576	ENSG00000075673	ATP12A

6427	11582	ENSG00000085265	FCN1

6428	11585	ENSG00000081052	COL4A4

6429	11589	ENSG00000134757	DSG3

6430	11592	ENSG00000100379	KCTD17

6431	11593	ENSG00000183625	CCR3

6432	11594	ENSG00000215103	TRPC2

6433	11595	ENSG00000050628	PTGER3

6434	11596	ENSG00000054523	KIF1B

6435	11597	ENSG00000185615	PDIA2

6436	11599	ENSG00000152582	SPEF2

6437	11601	ENSG00000130714	POMT1

6438	11602	ENSG00000155846	PPARGC1B

6439	11605	ENSG00000134516	DOCK2

6440	11606	ENSG00000168274	HIST1H2AE

6441	11607	ENSG00000065154	OAT

6442	11608	ENSG00000110721	CHKA

6443	11610	ENSG00000178826	TMEM139

6444	11612	ENSG00000177098	SCN4B

6445	11613	ENSG00000080709	KCNN2

6446	11614	ENSG00000173039	RELA

6447	11615	ENSG00000140829	DHX38

6448	11617	ENSG00000125755	SYMPK

6449	11618	ENSG00000077463	SIRT6

6450	11619	ENSG00000081019	RSBN1

6451	11621	ENSG00000138109	CYP2C9

6452	11625	ENSG00000176046	NUPR1

6453	11626	ENSG00000115904	SOS1

6454	11627	ENSG00000043462	LCP2

6455	11628	ENSG00000115963	RND3

6456	11629	ENSG00000160199	PKNOX1

6457	11630	ENSG00000081138	CDH7

6458	11631	ENSG00000141378	PTRH2

6459	11632	ENSG00000165516	KLHDC2

6460	11634	ENSG00000121898	CPXM2

6461	11635	ENSG00000090376	IRAK3

6462	11637	ENSG00000211973	IGHV1-69

6463	11638	ENSG00000005073	HOXA11

6464	11640	ENSG00000120242	IFNA8

6465	11641	ENSG00000174130	TLR6

6466	11642	ENSG00000058453	CROCC

6467	11643	ENSG00000100056	DGCR14

6468	11644	ENSG00000184779	RPS17

6469	11646	ENSG00000100300	TSPO

6470	11648	ENSG00000134215	VAV3

6471	11651	ENSG00000196363	WDR5

6472	11653	ENSG00000116863	ADPRHL2

6473	11654	ENSG00000117533	VAMP4

6474	11655	ENSG00000073009	IKBKG

6475	11657	ENSG00000163283	ALPP

6476	11658	ENSG00000096433	ITPR3

6477	11659	ENSG00000104327	CALB1

6478	11661	ENSG00000157388	CACNA1D

6479	11663	ENSG00000105618	PRPF31

6480	11664	ENSG00000148300	REXO4

6481	11667	ENSG00000214367	HAUS3

6482	11668	ENSG00000198444	F8A2

6483	11669	ENSG00000156050	FAM161B

6484	11670	ENSG00000188419	CHM

6485	11671	ENSG00000006114	AP1GBP1

6486	11672	ENSG00000142784	WDTC1

6487	11673	ENSG00000078124	ACER3

6488	11674	ENSG00000204424	LY6G6F

6489	11676	ENSG00000128881	TTBK2

6490	11677	ENSG00000142235	LMTK3

6491	11680	ENSG00000156675	RAB11FIP1

6492	11681	ENSG00000196176	HIST1H4A

6493	11682	ENSG00000078725	DBC1

6494	11683	ENSG00000146109	ABT1

6495	11685	ENSG00000169946	ZFPM2

6496	11687	ENSG00000173545	ZNF622

6497	11688	ENSG00000135966	TGFBRAP1

6498	11691	ENSG00000136149	RPL13AP25

6499	11692	ENSG00000138600	SPPL2A

6500	11696	ENSG00000169006	NTSR2

6501	11698	ENSG00000089041	P2RX7

6502	11699	ENSG00000144791	LIMD1

6503	11702	ENSG00000080573	COL5A3

6504	11704	ENSG00000151079	KCNA6

6505	11705	ENSG00000145362	ANK2

6506	11709	ENSG00000117595	IRF6

6507	11710	ENSG00000132938	KIAA0774

6508	11716	ENSG00000176142	TMEM39A

6509	11717	ENSG00000073614	KDM5A

6510	11718	ENSG00000141759	TXNL4A

6511	11721	ENSG00000164402	SEPT8

6512	11723	ENSG00000116785	CFHR3

6513	11724	ENSG00000145012	LPP

6514	11735	ENSG00000115112	TFCP2L1

6515	11738	ENSG00000105639	JAK3

6516	11739	ENSG00000117862	TXNDC12

6517	11740	ENSG00000131408	NR1H2

6518	11741	ENSG00000173480	ZNF417

6519	11742	ENSG00000119919	NKX2-3

6520	11744	ENSG00000105851	PIK3CG

6521	11745	ENSG00000141696	SC65

6522	11746	ENSG00000136908	DPM2

6523	11750	ENSG00000008086	CDKL5

6524	11751	ENSG00000101181	GTPBP5

6525	11754	ENSG00000143207	RFWD2

6526	11758	ENSG00000184384	MAML2

6527	11759	ENSG00000159200	RCAN1

6528	11760	ENSG00000074803	SLC12A1

6529	11761	ENSG00000149657	LSM14B

6530	11763	ENSG00000206254	ENSG00000206254

6531	11766	ENSG00000116459	ATP5F1

6532	11767	ENSG00000107669	ATE1

6533	11771	ENSG00000176386	CDC26

6534	11776	ENSG00000167264	DUS2L

6535	11777	ENSG00000069345	DNAJA2

6536	11778	ENSG00000101773	RBBP8

6537	11779	ENSG00000105835	NAMPT

6538	11781	ENSG00000103184	SEC14L5

6539	11784	ENSG00000125885	MCM8

6540	11788	ENSG00000104880	ARHGEF18

6541	11789	ENSG00000175906	ARL4D

6542	11791	ENSG00000188257	PLA2G2A

6543	11793	ENSG00000110680	CALCA

6544	11794	ENSG00000122406	SNORD21

6545	11795	ENSG00000105642	KCNN1

6546	11796	ENSG00000168228	ZCCHC4

6547	11797	ENSG00000105514	RAB3D

6548	11800	ENSG00000151332	MBIP

6549	11801	ENSG00000145386	CCNA2

6550	11802	ENSG00000135677	GNS

6551	11804	ENSG00000204308	RNF5

6552	11806	ENSG00000119616	FCF1

6553	11807	ENSG00000134186	PRPF38B

6554	11813	ENSG00000168148	HIST3H3

6555	11815	ENSG00000123146	CD97

6556	11817	ENSG00000189430	NCR1

6557	11818	ENSG00000184752	NDUFA12

6558	11819	ENSG00000177301	KCNA2

6559	11821	ENSG00000196374	HIST1H2BM

6560	11822	ENSG00000114859	CLCN2

6561	11823	ENSG00000212873	ENSG00000212873

6562	11829	ENSG00000078053	AMPH

6563	11831	ENSG00000186787	SPIN2B

6564	11832	ENSG00000170873	MTSS1

6565	11834	ENSG00000167693	NXN

6566	11835	ENSG00000167656	LY6D

6567	11836	ENSG00000013297	CLDN11

6568	11839	ENSG00000198205	ZXDA

6569	11840	ENSG00000162066	AMDHD2

6570	11841	ENSG00000138768	USO1

6571	11845	ENSG00000171680	PLEKHG5

6572	11851	ENSG00000177257	DEFB4B

6573	11853	ENSG00000178982	EIF3K

6574	11854	ENSG00000117505	DR1

6575	11855	ENSG00000172785	CBWD5

6576	11857	ENSG00000080823	RAGE

6577	11858	ENSG00000213474	TBC1D3B

6578	11859	ENSG00000105402	NAPA

6579	11863	ENSG00000141505	ASGR1

6580	11864	ENSG00000091490	KIAA0746

6581	11866	ENSG00000153721	CNKSR3

6582	11867	ENSG00000197471	SPN

6583	11869	ENSG00000197912	SPG7

6584	11870	ENSG00000024048	UBR2

6585	11871	ENSG00000177728	KIAA0195

6586	11873	ENSG00000159110	IFNAR2

6587	11874	ENSG00000148942	SLC5A12

6588	11876	ENSG00000204231	RXRB

6589	11878	ENSG00000206052	DOK6

6590	11879	ENSG00000152558	TMEM123

6591	11881	ENSG00000063176	SPHK2

6592	11883	ENSG00000020181	GPR124

6593	11884	ENSG00000148481	C10orf97

6594	11887	ENSG00000110427	C11orf41

6595	11889	ENSG00000112237	CCNC

6596	11890	ENSG00000162526	TSSK3

6597	11891	ENSG00000135624	CCT7

6598	11893	ENSG00000172765	TMCC1

6599	11894	ENSG00000178966	RMI1

6600	11895	ENSG00000146830	GIGYF1

6601	11897	ENSG00000070961	ATP2B1

6602	11898	ENSG00000144712	CAND2

6603	11901	ENSG00000138668	HNRNPD

6604	11903	ENSG00000069667	RORA

6605	11904	ENSG00000113558	SKP1

6606	11907	ENSG00000152253	SPC25

6607	11908	ENSG00000168411	RFWD3

6608	11909	ENSG00000174080	CTSF

6609	11910	ENSG00000145191	EIF2B5

6610	11914	ENSG00000167182	SP2

6611	11916	ENSG00000133612	AGAP3

6612	11917	ENSG00000011426	ANLN

6613	11918	ENSG00000073150	PANX2

6614	11919	ENSG00000172238	ATOH1

6615	11925	ENSG00000095794	CREM

6616	11927	ENSG00000203832	NBPF20

6617	11931	ENSG00000134595	SOX3

6618	11932	ENSG00000095321	CRAT

6619	11933	ENSG00000149600	COMMD7

6620	11934	ENSG00000128512	DOCK4

6621	11935	ENSG00000148604	RGR

6622	11937	ENSG00000189037	DUSP21

6623	11939	ENSG00000064726	BTBD1

6624	11940	ENSG00000166928	MS4A14

6625	11941	ENSG00000165417	GTF2A1

6626	11944	ENSG00000005059	CCDC109B

6627	11945	ENSG00000164985	PSIP1

6628	11947	ENSG00000134308	YWHAQ

6629	11949	ENSG00000166797	FAM96A

6630	11952	ENSG00000076685	NT5C2

6631	11953	ENSG00000047579	DTNBP1

6632	11956	ENSG00000112183	RBM24

6633	11958	ENSG00000143365	RORC

6634	11960	ENSG00000165140	FBP1

6635	11961	ENSG00000081059	TCF7

6636	11962	ENSG00000118181	RPS25

6637	11965	ENSG00000140943	MBTPS1

6638	11966	ENSG00000169508	GPR183

6639	11967	ENSG00000111785	RIC8B

6640	11969	ENSG00000066032	CTNNA2

6641	11970	ENSG00000145741	BTF3

6642	11971	ENSG00000082898	XPO1

6643	11972	ENSG00000138413	IDH1

6644	11974	ENSG00000212122	TSSK1B

6645	11977	ENSG00000165671	NSD1

6646	11980	ENSG00000121634	GJA8

6647	11981	ENSG00000169344	UMOD

6648	11984	ENSG00000198912	C1orf174

6649	11985	ENSG00000116106	EPHA4

6650	11986	ENSG00000206557	TRIM71

6651	11987	ENSG00000166035	LIPC

6652	11989	ENSG00000206271	ENSG00000206271

6653	11990	ENSG00000154217	PITPNC1

6654	11992	ENSG00000172594	SMPDL3A

6655	11995	ENSG00000177951	BET1L

6656	11996	ENSG00000139637	C12orf10

6657	11997	ENSG00000106355	LSM5

6658	11998	ENSG00000125844	RRBP1

6659	12001	ENSG00000134460	IL2RA

6660	12002	ENSG00000163170	BOLA3

6661	12003	ENSG00000110697	PITPNM1

6662	12004	ENSG00000171724	VAT1L

6663	12007	ENSG00000168490	PHYHIP

6664	12011	ENSG00000093167	LRRFIP2

6665	12012	ENSG00000167766	ZNF83

6666	12013	ENSG00000196284	SUPT3H

6667	12018	ENSG00000109047	RCVRN

6668	12019	ENSG00000131370	SH3BP5

6669	12021	ENSG00000198722	UNC13B

6670	12022	ENSG00000078549	ADCYAP1R1

6671	12025	ENSG00000117906	RCN2

6672	12026	ENSG00000145781	COMMD10

6673	12027	ENSG00000166822	TMEM170A

6674	12028	ENSG00000206297	ENSG00000206297

6675	12029	ENSG00000206047	DEFA1

6676	12030	ENSG00000150764	DIXDC1

6677	12033	ENSG00000175866	BAIAP2

6678	12034	ENSG00000137948	BRDT

6679	12036	ENSG00000127241	MASP1

6680	12040	ENSG00000118946	PCDH17

6681	12041	ENSG00000123136	DDX39

6682	12042	ENSG00000108557	RAI1

6683	12044	ENSG00000009724	MASP2

6684	12046	ENSG00000168884	TNIP2

6685	12047	ENSG00000062194	GPBP1

6686	12049	ENSG00000007908	SELE

6687	12051	ENSG00000170502	NUDT9

6688	12052	ENSG00000164168	TMEM184C

6689	12053	ENSG00000171567	TIGD1

6690	12055	ENSG00000117266	PCTK3

6691	12056	ENSG00000139714	MORN3

6692	12057	ENSG00000146247	PHIP

6693	12058	ENSG00000070367	EXOC5

6694	12059	ENSG00000198033	TUBA3C

6695	12063	ENSG00000146731	CCT6A

6696	12064	ENSG00000136305	CIDEB

6697	12065	ENSG00000108839	ALOX12

6698	12066	ENSG00000101265	RASSF2

6699	12067	ENSG00000148468	FAM171A1

6700	12069	ENSG00000106086	PLEKHA8

6701	12071	ENSG00000102678	FGF9

6702	12072	ENSG00000187147	RNF220

6703	12075	ENSG00000055950	MRPL43

6704	12077	ENSG00000153140	CETN3

6705	12078	ENSG00000198756	GLT25D2

6706	12079	ENSG00000160963	EMID2

6707	12080	ENSG00000179295	PTPN11

6708	12084	ENSG00000135213	POM121C

6709	12094	ENSG00000085514	PILRA

6710	12096	ENSG00000196923	PDLIM7

6711	12097	ENSG00000152266	PTH

6712	12098	ENSG00000185359	HGS

6713	12100	ENSG00000165355	FBXO33

6714	12103	ENSG00000111319	SCNN1A

6715	12105	ENSG00000167759	KLK13

6716	12107	ENSG00000106245	BUD31

6717	12108	ENSG00000186566	GPATCH8

6718	12109	ENSG00000168952	STXBP6

6719	12111	ENSG00000126353	CCR7

6720	12112	ENSG00000169249	ZRSR2

6721	12113	ENSG00000166444	ST5

6722	12114	ENSG00000138073	PREB

6723	12116	ENSG00000204523	ENSG00000204523

6724	12117	ENSG00000115053	NCL

6725	12120	ENSG00000147206	NXF3

6726	12121	ENSG00000166598	HSP90B1

6727	12122	ENSG00000116670	MAD2L2

6728	12123	ENSG00000110900	TSPAN11

6729	12124	ENSG00000061337	LZTS1

6730	12125	ENSG00000175213	ZNF408

6731	12126	ENSG00000213611	GNG7

6732	12128	ENSG00000206449	ENSG00000206449

6733	12130	ENSG00000111011	RSRC2

6734	12131	ENSG00000167468	GPX4

6735	12134	ENSG00000112715	VEGFA

6736	12137	ENSG00000175634	RPS6KB2

6737	12139	ENSG00000153395	LPCAT1

6738	12141	ENSG00000110955	ATP5B

6739	12145	ENSG00000090269	CLEC5A

6740	12146	ENSG00000183305	MAGEA2B

6741	12149	ENSG00000158985	CDC42SE2

6742	12155	ENSG00000121410	A1BG

6743	12157	ENSG00000167748	KLK1

6744	12158	ENSG00000128271	ADORA2A

6745	12161	ENSG00000120314	WDR55

6746	12162	ENSG00000086666	ZFAND6

6747	12166	ENSG00000180245	RRH

6748	12167	ENSG00000006607	FARP2

6749	12168	ENSG00000143294	PRCC

6750	12169	ENSG00000178307	TMEM11

6751	12172	ENSG00000205777	GAGE1

6752	12175	ENSG00000182754	RPL9P7

6753	12177	ENSG00000170085	C5orf25

6754	12179	ENSG00000128159	TUBGCP6

6755	12180	ENSG00000101000	PROCR

6756	12181	ENSG00000134265	NAPG

6757	12185	ENSG00000179915	NRXN1

6758	12186	ENSG00000144407	PTH2R

6759	12187	ENSG00000203782	LOR

6760	12188	ENSG00000206440	ENSG00000206440

6761	12190	ENSG00000143226	FCGR2A

6762	12196	ENSG00000185507	IRF7

6763	12199	ENSG00000102030	ARD1A

6764	12203	ENSG00000108516	TNFRSF13B

6765	12211	ENSG00000185361	TNFAIP8L1

6766	12212	ENSG00000169919	GUSB

6767	12213	ENSG00000168765	GSTM4

6768	12215	ENSG00000138386	NAB1

6769	12216	ENSG00000118113	MMP8

6770	12217	ENSG00000143179	UCK2

6771	12219	ENSG00000206290	ENSG00000206290

6772	12221	ENSG00000174243	DDX23

6773	12222	ENSG00000171862	PTEN

6774	12225	ENSG00000137818	RPLP1

6775	12226	ENSG00000127804	METT10D

6776	12227	ENSG00000125998	FAM83C

6777	12228	ENSG00000136630	HLX

6778	12230	ENSG00000165494	PCF11

6779	12232	ENSG00000011600	TYROBP

6780	12233	ENSG00000132716	WDR42A

6781	12234	ENSG00000118496	FBXO30

6782	12236	ENSG00000132522	GPS2

6783	12237	ENSG00000168065	SLC22A11

6784	12239	ENSG00000035681	NSMAF

6785	12240	ENSG00000125485	DDX31

6786	12242	ENSG00000215644	GCGR

6787	12243	ENSG00000049541	RFC2

6788	12244	ENSG00000168454	TXNDC2

6789	12245	ENSG00000184863	RBM33

6790	12246	ENSG00000116809	ZBTB17

6791	12249	ENSG00000168743	NPNT

6792	12252	ENSG00000180209	MYLPF

6793	12255	ENSG00000183386	FHL3

6794	12256	ENSG00000121775	TMEM39B

6795	12257	ENSG00000121068	TBX2

6796	12259	ENSG00000164904	ALDH7A1

6797	12260	ENSG00000105143	SLC1A6

6798	12262	ENSG00000123560	PLP1

6799	12265	ENSG00000042753	AP2S1

6800	12266	ENSG00000198336	MYL4

6801	12267	ENSG00000134686	PHC2

6802	12270	ENSG00000167578	RAB4B

6803	12272	ENSG00000158571	PFKFB1

6804	12273	ENSG00000139239	RPL14P1

6805	12277	ENSG00000167004	PDIA3

6806	12278	ENSG00000105677	TMEM147

6807	12280	ENSG00000131143	COX4I1

6808	12283	ENSG00000084073	ZMPSTE24

6809	12285	ENSG00000141013	GAS8

6810	12287	ENSG00000128185	DGCR6L

6811	12288	ENSG00000160633	SAFB

6812	12290	ENSG00000164924	YWHAZ

6813	12291	ENSG00000198740	ZNF652

6814	12292	ENSG00000135625	EGR4

6815	12295	ENSG00000047932	GOPC

6816	12296	ENSG00000140326	CDAN1

6817	12300	ENSG00000146085	MUT

6818	12302	ENSG00000013374	NUB1

6819	12303	ENSG00000105991	HOXA1

6820	12307	ENSG00000168005	C11orf84

6821	12308	ENSG00000197930	ERO1L

6822	12309	ENSG00000072736	NFATC3

6823	12312	ENSG00000174851	YIF1A

6824	12313	ENSG00000105392	CRX

6825	12314	ENSG00000143469	SYT14

6826	12316	ENSG00000119596	YLPM1

6827	12317	ENSG00000169696	ASPSCR1

6828	12318	ENSG00000175792	RUVBL1

6829	12319	ENSG00000148680	HTR7

6830	12320	ENSG00000163697	APBB2

6831	12321	ENSG00000198417	MT1F

6832	12322	ENSG00000149554	CHEK1

6833	12324	ENSG00000189231	ENSG00000189231

6834	12327	ENSG00000132010	ZNF20

6835	12332	ENSG00000106636	YKT6

6836	12334	ENSG00000138663	COPS4

6837	12336	ENSG00000118507	AKAP7

6838	12337	ENSG00000196510	ANAPC7

6839	12340	ENSG00000150681	RGS18

6840	12341	ENSG00000124733	MEA1

6841	12343	ENSG00000143127	ITGA10

6842	12344	ENSG00000005810	MYCBP2

6843	12348	ENSG00000163812	ZDHHC3

6844	12349	ENSG00000204963	PCDHA7

6845	12351	ENSG00000171530	TBCA

6846	12352	ENSG00000011295	TTC19

6847	12353	ENSG00000175333	ENSG00000175333

6848	12358	ENSG00000160014	CALM3

6849	12359	ENSG00000172156	CCL11

6850	12360	ENSG00000143033	MTF2

6851	12361	ENSG00000123360	PDE1B

6852	12363	ENSG00000076248	UNG

6853	12368	ENSG00000131503	ANKHD1

6854	12369	ENSG00000107874	CUEDC2

6855	12370	ENSG00000205643	C22orf40

6856	12372	ENSG00000213555	ENSG00000213555

6857	12373	ENSG00000163141	BNIPL

6858	12374	ENSG00000112280	COL9A1

6859	12375	ENSG00000138029	HADHB

6860	12379	ENSG00000197421	GGT3P

6861	12381	ENSG00000077782	FGFR1

6862	12383	ENSG00000165688	PMPCA

6863	12384	ENSG00000073670	ADAM11

6864	12385	ENSG00000119760	SUPT7L

6865	12386	ENSG00000080166	DCT

6866	12387	ENSG00000151577	DRD3

6867	12388	ENSG00000120756	PLS1

6868	12390	ENSG00000215756	ENSG00000215756

6869	12391	ENSG00000166847	DCTN5

6870	12393	ENSG00000182591	KRTAP11-1

6871	12396	ENSG00000138036	DYNC2LI1

6872	12397	ENSG00000188229	TUBB2C

6873	12398	ENSG00000159674	SPON2

6874	12401	ENSG00000134864	A2LD1

6875	12402	ENSG00000184708	EIF4ENIF1

6876	12404	ENSG00000182944	EWSR1

6877	12405	ENSG00000106415	GLCCI1

6878	12406	ENSG00000073060	SCARB1

6879	12407	ENSG00000111266	DUSP16

6880	12408	ENSG00000188683	RFPL4A

6881	12410	ENSG00000196591	HDAC2

6882	12411	ENSG00000099953	MMP11

6883	12412	ENSG00000145736	GTF2H2

6884	12413	ENSG00000198668	CALM1

6885	12414	ENSG00000204147	ASAH2B

6886	12415	ENSG00000145495	MARCH6

6887	12417	ENSG00000067167	TRAM1

6888	12419	ENSG00000100628	ASB2

6889	12421	ENSG00000100395	L3MBTL2

6890	12424	ENSG00000121989	ACVR2A

6891	12425	ENSG00000101888	NXT2

6892	12427	ENSG00000146463	ZMYM4

6893	12428	ENSG00000149489	ROM1

6894	12429	ENSG00000211662	IGLV3-21

6895	12430	ENSG00000166090	IL25

6896	12432	ENSG00000163840	DTX3L

6897	12436	ENSG00000198104	OR2T6

6898	12437	ENSG00000072195	SPEG

6899	12438	ENSG00000132591	ERAL1

6900	12439	ENSG00000135374	ELF5

6901	12440	ENSG00000205358	MT1H

6902	12441	ENSG00000170017	ALCAM

6903	12444	ENSG00000132323	ILKAP

6904	12446	ENSG00000099250	NRP1

6905	12448	ENSG00000188747	NOXA1

6906	12450	ENSG00000141526	SLC16A3

6907	12451	ENSG00000118137	APOA1

6908	12454	ENSG00000155090	KLF10

6909	12455	ENSG00000160752	FDPS

6910	12456	ENSG00000101298	SNPH

6911	12457	ENSG00000147669	POLR2K

6912	12458	ENSG00000144891	AGTR1

6913	12460	ENSG00000111046	MYF6

6914	12461	ENSG00000104671	DCTN6

6915	12462	ENSG00000110756	HPS5

6916	12464	ENSG00000188322	SBK1

6917	12465	ENSG00000163703	CRELD1

6918	12467	ENSG00000114520	SNX4

6919	12470	ENSG00000203618	GP1BB

6920	12472	ENSG00000076928	ARHGEF1

6921	12474	ENSG00000185313	SCN10A

6922	12475	ENSG00000129116	PALLD

6923	12476	ENSG00000185651	UBE2L3

6924	12477	ENSG00000103496	STX4

6925	12479	ENSG00000185627	PSMD13

6926	12482	ENSG00000092871	RFFL

6927	12483	ENSG00000127993	C7orf64

6928	12484	ENSG00000171517	LPAR3

6929	12485	ENSG00000154134	ROBO3

6930	12487	ENSG00000071894	CPSF1

6931	12488	ENSG00000100075	SLC25A1

6932	12490	ENSG00000180210	F2

6933	12495	ENSG00000198576	ARC

6934	12497	ENSG00000206376	ENSG00000206376

6935	12503	ENSG00000105926	MPP6

6936	12504	ENSG00000205517	RGL3

6937	12505	ENSG00000114302	PRKAR2A

6938	12507	ENSG00000064692	SNCAIP

6939	12508	ENSG00000151151	IPMK

6940	12510	ENSG00000213920	MDP-1

6941	12512	ENSG00000151790	TDO2

6942	12514	ENSG00000065809	FAM107B

6943	12517	ENSG00000196628	TCF4

6944	12518	ENSG00000143727	ACP1

6945	12525	ENSG00000183943	PRKX

6946	12526	ENSG00000196482	ESRRG

6947	12529	ENSG00000170144	HNRNPA3

6948	12531	ENSG00000099849	RASSF7

6949	12533	ENSG00000137976	DNASE2B

6950	12535	ENSG00000100625	SIX4

6951	12536	ENSG00000185946	RNPC3

6952	12538	ENSG00000182415	CDY2B

6953	12539	ENSG00000133101	CCNA1

6954	12540	ENSG00000120725	SIL1

6955	12545	ENSG00000128218	VPREB3

6956	12547	ENSG00000205164	ENSG00000205164

6957	12550	ENSG00000114120	SLC25A36

6958	12551	ENSG00000121807	CCR2

6959	12552	ENSG00000137474	MYO7A

6960	12553	ENSG00000164010	ERMAP

6961	12554	ENSG00000044090	CUL7

6962	12556	ENSG00000103249	CLCN7

6963	12557	ENSG00000112514	CUTA

6964	12558	ENSG00000072415	MPP5

6965	12559	ENSG00000139977	NAT12

6966	12563	ENSG00000162616	DNAJB4

6967	12564	ENSG00000170381	SEMA3E

6968	12565	ENSG00000124102	PI3

6969	12566	ENSG00000137804	NUSAP1

6970	12567	ENSG00000124789	NUP153

6971	12568	ENSG00000071909	MYO3B

6972	12570	ENSG00000175287	PHYHD1

6973	12572	ENSG00000104205	SGK3

6974	12574	ENSG00000197839	AMY2B

6975	12576	ENSG00000116096	SPR

6976	12577	ENSG00000104892	KLC3

6977	12578	ENSG00000135778	C1orf57

6978	12579	ENSG00000105419	MEIS3

6979	12580	ENSG00000174125	TLR1

6980	12581	ENSG00000145332	KLHL8

6981	12583	ENSG00000109684	CLNK

6982	12585	ENSG00000080298	RFX3

6983	12586	ENSG00000108679	LGALS3BP

6984	12588	ENSG00000183473	SSTR3

6985	12590	ENSG00000145708	CRHBP

6986	12594	ENSG00000127324	TSPAN8

6987	12595	ENSG00000184701	ANP32C

6988	12596	ENSG00000177889	UBE2N

6989	12598	ENSG00000182208	HCCA2

6990	12601	ENSG00000179163	FUCA1

6991	12602	ENSG00000213016	KIR3DL2

6992	12603	ENSG00000116171	SCP2

6993	12607	ENSG00000179010	MRFAP1

6994	12613	ENSG00000212769	HMGN2L5

6995	12618	ENSG00000215713	ENSG00000215713

6996	12619	ENSG00000168384	ENSG00000168384

6997	12621	ENSG00000160803	UBQLN4

6998	12625	ENSG00000182687	GALR2

6999	12626	ENSG00000204271	SPIN3

7000	12628	ENSG00000174788	PCP2

7001	12633	ENSG00000206394	ENSG00000206394

7002	12634	ENSG00000108700	CCL8

7003	12635	ENSG00000076043	REXO2

7004	12641	ENSG00000138311	ZNF365

7005	12643	ENSG00000123843	C4BPB

7006	12645	ENSG00000175197	DDIT3

7007	12646	ENSG00000175602	CCDC85B

7008	12647	ENSG00000116852	KIF21B

7009	12648	ENSG00000105429	MEGF8

7010	12649	ENSG00000151532	VTI1A

7011	12652	ENSG00000129682	FGF13

7012	12655	ENSG00000115306	SPTBN1

7013	12657	ENSG00000213784	NFAM1

7014	12658	ENSG00000153563	CD8A

7015	12660	ENSG00000038210	PI4K2B

7016	12663	ENSG00000104140	RHOV

7017	12665	ENSG00000116285	ERRFI1

7018	12666	ENSG00000110925	CSRNP2

7019	12669	ENSG00000068654	POLR1A

7020	12671	ENSG00000198909	MAP3K3

7021	12673	ENSG00000105323	HNRNPUL1

7022	12674	ENSG00000184903	IMMP2L

7023	12675	ENSG00000124177	CHD6

7024	12677	ENSG00000099956	SMARCB1

7025	12679	ENSG00000166987	MBD6

7026	12681	ENSG00000130811	EIF3G

7027	12684	ENSG00000203879	GDI1

7028	12688	ENSG00000128311	TST

7029	12690	ENSG00000183569	SERHL2

7030	12692	ENSG00000167700	MFSD3

7031	12693	ENSG00000178149	DALRD3

7032	12694	ENSG00000100138	NHP2L1

7033	12696	ENSG00000189298	ZKSCAN3

7034	12697	ENSG00000124201	ZNFX1

7035	12700	ENSG00000091704	CPA1

7036	12704	ENSG00000100448	CTSG

7037	12707	ENSG00000213983	AP1G2

7038	12711	ENSG00000186318	BACE1

7039	12715	ENSG00000127946	HIP1

7040	12716	ENSG00000166716	ZNF592

7041	12719	ENSG00000206207	ENSG00000206207

7042	12720	ENSG00000156414	TDRD9

7043	12721	ENSG00000105388	CEACAM5

7044	12724	ENSG00000147601	TERF1

