Ensemble CGE_2A DFC_2A HIP_2A LGE_2A M1C.S1C_2A MFC_2A OFC_2A PCx_2A MGE_2A Ocx_2A HIP_2B HIP_3A S1C_3A V1C_4 STC_3B IPC_3A CBC_4 M1C_3A STR_3A DFC_4
ENSG00000148840 0 0 0 0 0 0 0 0 0 0 0 0 12.241740501355 27.3088226219512 16.5979220528455 12.4748502235772 1.69015785230352 16.0967363465447 0 9.8795794156504
ENSG00000106400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000184634 106.625830197324 24.1377535823171 55.9299323704268 81.2158269842479 170.134292833672 51.9164613575542 5.37950831300813 132.27932895664 73.6692251973238 73.379951721714 5.1315828794038 55.9197253311315 94.344706294885 10.8813718800813 31.6877490658876 82.5940999449526 55.9507824720529 99.8663460645326 5.11028073848239 2.42613522357724
ENSG00000135069 0 60.0469265057588 120.919208711043 0 59.8206483858401 103.163520155826 98.0034701050135 3.35623404810298 0 17.0629133333333 77.5726270884147 101.402149239499 -89.5067158731369 -43.1789968080962 -57.5969201177168 -89.7808383392615 21.2107331317751 -166.89386057334 -2.89542049796748 -140.926925810468
ENSG00000159111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126787 890.308557854844 868.998247031673 756.414011821646 839.707863678014 880.567091178014 856.01378389143 843.702579516429 760.129671862296 847.637171056063 872.708211259315 531.031017587229 541.162512829438 -97.5837695918021 -92.5210577489837 -73.5254538423103 -85.839702776084 137.097289236958 -89.8610363194444 274.13861408706 -101.065625533537
ENSG00000183337 257.756805142276 121.857074888211 233.12587597561 244.142180945122 298.781746026422 187.311564634146 83.0566730826558 298.984806148374 291.180131575203 306.404759715447 184.425375897697 195.722676554878 201.940360809621 120.962144085366 198.719821808943 231.846339346206 19.8349265548781 211.062661307588 237.616149288618 56.0514714075203
ENSG00000127616 20.3954404979675 0 11.6452563211382 38.3704861839431 77.0955128539973 0 0 53.1772230877371 28.1315101219512 15.2211592581301 11.019566700542 16.0828214126016 67.1758062991193 49.2722218309621 61.2849328438347 73.960086265244 18.0761694207317 54.2597108113144 27.2608743987128 27.9209699949187
ENSG00000179041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000053900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000102683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000109163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146267 0 0 0 0 0 0 0 0 0 0 0 0 2.24277225609756 4.52500763719512 2.23482763719512 0 0 2.30513535907859 0 4.59373482723578
ENSG00000134014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92289876693767 0 1.86467109756098 10.5759877862466 0
ENSG00000167617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000070950 126.030963861788 65.1493076134823 7.48051831639566 105.233032545732 45.2053647289972 76.5035821036584 0 7.65075022696476 78.7593925101625 104.78382738313 0 6.50997824864499 0 0 0 0 0 0 71.3173469207317 0
ENSG00000160963 -10.7777746849594 -15.9478447357724 0 -7.76082024898374 -16.1917521747968 -2.62390297764228 0 -2.66731256097561 0 -2.6270524898374 -20.3703943902439 -14.4903986382114 -2.32312187330623 -15.9801719359756 -13.5674469613821 -33.0926843834688 0 0 0 0
ENSG00000156804 105.395709279302 47.0840284764566 0 52.8775563321477 131.903284108232 -18.5878537228997 10.131823859248 111.406031227134 -230.190090015244 3.31500681910569 106.06951808689 48.9110408578929 0 53.4204383511179 8.75181786839431 0 -407.643482347561 0 -59.4182329200542 5.55302731453252
ENSG00000076513 0 0 0 0 0 0 0 0 0 0 0 0 -1.80687853319783 0 -1.65564365853659 0 0 0 0 -1.71304209857724
ENSG00000197043 -8.98643086382115 0 33.0438858536585 -8.9744355792683 14.377654796748 7.17557871273712 23.9359556165312 0 -50.0165995223578 0 -30.2332054708672 6.65848334688348 -329.406961893631 -77.7573804031166 -88.8119659061654 -317.95936155149 27.2665399932249 -312.816614617209 -254.355334178523 -150.229113018293
ENSG00000132423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.97098182926829 0 0 0 0 0
ENSG00000154175 -57.0789689854336 -29.1569502591463 -47.7652110315041 -57.7288298390921 -38.331958778794 -11.5553184095528 -16.4585335924797 -16.7353902184959 -17.1844952591463 -47.4675158079268 -71.379707674458 -67.011094476626 -34.142115777439 268.439693957486 0 -67.0988864481707 -21.1807431893631 -27.0624748119919 -57.7478856216125 0
ENSG00000181827 176.25488316311 109.768218982893 129.419593650915 137.078306425305 126.662909900914 126.909305205793 117.197185500508 109.877785273543 154.489759931402 123.25512695376 108.787073864329 120.191175324356 171.273311875847 115.630413696646 114.684373173272 168.875132946308 126.549581933435 171.062630439533 170.972971293191 165.077204169207
ENSG00000151615 -4.90283535907859 -1.41608215447155 0 -2.8250878895664 -1.53531753048781 0 -1.45432195121951 -4.5997829352981 -5.02386276761518 -1.48932620934959 -6.03018090447154 -4.48282124322493 -6.02166971205962 -5.9594873204607 -5.972126649729 -4.62673589769648 157.152726625169 -2.59109358062331 -4.65901445460704 -5.92409648712737
ENSG00000196338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000079313 -5.57038496273713 -39.6235031156843 -54.1540477142615 -12.2538907384824 0 -19.1082975101626 -75.7962901482047 0 -12.2842497527101 -5.59687868224933 -32.0400358570461 -61.3574326244919 0 -13.2386294935637 -13.2256041429539 0 0 0 -3.10727550813008 0
ENSG00000156011 -6.21697342140922 -8.31023544037941 -35.8133723340109 -19.715112100271 -6.52557497628727 -3.74312337398374 -13.954569701897 -49.7048826473578 -3.86734777439025 -12.0854089701897 -86.0196446053524 -7.47899176829268 -53.5816281825881 0.121502835365849 1.74473739837399 -28.3544725914634 0 -33.4214170968835 -5.36197225271003 1.81202767784553
ENSG00000006695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.64782473577236 0 0 0
ENSG00000152582 0 0 0 0 0 0 0 -2.94239257621951 -1.39517827743903 0 0 0 -2.7122497848916 -2.74370217987805 -2.85732916158537 -2.94190534044715 0 0 0 -1.14066583079268
ENSG00000168310 1.85745833333333 44.969715203252 33.6489508672086 0 29.0543461686992 49.5909400626693 42.463592957317 5.65067183773712 0 33.6008495663956 0 34.1611711212737 -140.3232437229 -177.086010248137 -78.5918854132791 -160.990333831301 28.2993331334689 -126.537561131436 -59.2250148949864 -100.916548094512
ENSG00000132424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000125503 -6.50453794376694 -18.0578046714092 -64.6993326812332 -18.072433553523 -6.41663656165313 -18.4588362771003 -31.1373345240515 -14.4091259823848 -6.36745314701898 -27.859921468496 -23.1616368343496 -41.4587426575203 -29.9340115565718 -16.8888477354336 -17.184846576897 -16.6170841429539 -44.462869070122 -18.3045230199864 -35.0459815159214 -20.133756519309
ENSG00000213204 -1.98400769308943 -1.95613508130081 0 -1.97611058434959 -3.87369881097561 -1.80676130081301 -1.91522464430894 -1.85251596544715 -1.91352796747967 -1.95525705284553 0 0 -3.70943988821138 -3.62008545731707 -5.38093776761518 -3.76078162262872 0 -3.80424496951219 0 -3.55211200203252
ENSG00000184571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138081 0 0 0 0 0 0 0 0 0 0 1.3123706097561 1.31066172086721 6.00482996019647 6.89505384739159 6.87725305978997 15.6299469419038 0 5.96466768377371 4.39698194529133 0
ENSG00000152270 -16.0611483062331 -16.4767442818428 -17.6756786111111 -18.9294506842818 -17.1566022086721 -17.8129554403794 -18.7422031233062 -17.9842165379404 -17.320606903794 -17.043545196477 -17.1705046680217 -17.8884344850948 -21.6223536246612 -23.724929142107 -17.7260826050135 -21.067082703252 -22.0350819715447 -20.8668122764228 -23.4086821544715 -22.3534799474932
ENSG00000137842 -3.52533838414634 -3.87883609756098 -9.0120232892954 -3.91886133130081 -12.8045304945799 -3.93539262195122 -9.07530051490516 -44.5720991141599 -3.44148704268293 -12.6888019173442 -3.37559400406504 -3.36256598238482 0 0 0 -3.48392390921409 -8.36606642953929 0 -3.29386838753387 2.20198082317073
ENSG00000169562 -19.5539442496613 -28.334609026084 -60.3706891819106 -16.7077275931572 -28.337202522019 -36.9981890294716 -2.50228422425475 -42.7768428794038 -22.764597623645 -37.020535421748 -30.4027493919377 -53.3211826778455 -46.3514883062331 -64.1674642344174 -43.2494191598916 -53.1878685315041 -58.9446911432927 -37.4676106182249 -30.2088751642954 -61.4278520748645
ENSG00000197263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000171681 130.72816170393 82.4450047696477 130.452657435637 127.10929178523 151.718047090108 86.954103712737 76.0713853895663 137.059578655149 130.293691683604 121.220057984417 97.8872701964769 113.321159407182 121.572884701897 64.2655203082656 61.8494818936314 133.800968445122 129.851498441735 133.397299068428 124.793074878049 104.84013607893
ENSG00000129911 -203.124698754234 -60.2932587127372 -156.562006230522 -179.483823964262 -61.0738468224932 -37.7411242479675 -99.5391921798781 -76.5712194630759 -192.539181935129 -60.6941539718836 -190.174783384993 -196.598618689871 -147.691606362635 -165.67654459773 -164.37727459773 -138.6496765625 -97.6065240176151 -142.681468290142 -151.81645579353 -114.257300336213
ENSG00000147140 67.9872735501354 34.031720558943 70.2673360501354 70.7153878794038 68.001920907859 63.2253212703251 71.6805006842817 48.5954967479674 87.0452415802844 63.1633474898373 103.779149931402 78.5651226439702 55.9591259586721 3.69853014905148 59.3268800287939 40.9969085298103 0 40.9767027032521 34.1620937703252 0
ENSG00000180914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.30445360094851 -7.81895873983739 -7.55937164634146 0 -7.40595046239837
ENSG00000127863 201.403370657181 178.358056124661 604.67689851626 27.5906582605013 151.872782679539 496.070222408536 394.297278114837 84.2433912584688 -6.90753422086721 195.064776620935 431.725390707995 451.003738536586 -17.748492645664 -14.477612100271 -26.3093439278455 -30.0179445020325 290.900409805217 -18.0622280928184 -30.0549727134146 -14.2081076185637
ENSG00000182521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000135250 0 0 -11.6417270545393 0 0 -4.22682270663958 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000083896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123552 -38.6134524373306 -32.8918064617209 -33.3771094190379 -47.4506241751355 -33.7642930775745 -32.7849301558266 -39.19878337229 -38.059219673103 -40.0972786974932 -33.1251518174119 -110.561036517615 -53.7108815176152 -70.8281437906504 -98.9743240006776 -99.4938565210027 -73.9183245697832 -31.4639810823171 -61.8592070325203 -48.613983772019 -51.7454725491192
ENSG00000143756 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1228424644309 0 0 0 0 0 2.05476774390244
ENSG00000088053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166946 -9.2977397188347 0 0 -9.54716374322494 0 0 0 -9.26910573509486 -11.9250318766938 0 0 -8.43504786246613 -5.8909460196477 -7.77893992208673 -5.37158331893632 -5.90078444444444 -18.851680799458 0 -16.4314996443089 -18.3410601211043
ENSG00000169083 13.0413935687669 0 11.7243716344851 0 0 0 0 0 1.12254525660569 0 0 0 -6.20109160907858 -5.82260910569106 -1.22474023882114 -4.01880368902439 0 -6.19129425135501 0 -6.1129018902439
ENSG00000105048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.64853099254743 0 0 0
ENSG00000116128 111.063539876355 127.421571288957 59.6108976795393 129.920242522019 179.213897052845 162.776611973238 59.3186769173441 198.952854232723 97.8827400491192 147.978070452236 141.703906637873 155.986207581301 184.955776021342 166.749728267276 170.734638567073 180.344776417683 68.6557608451897 211.705561490515 139.563273602642 130.547863101287
ENSG00000111859 0 0 24.8573791852981 0 14.9132629454607 28.1563285077913 0 8.74057975101626 0 35.4300569088753 25.7383008248645 61.4241344834011 106.085196331301 0 0 170.409398524729 -77.5795581351626 106.136033770325 24.5862407029133 66.1944273018292
ENSG00000125861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138587 137.433869486789 0 5.89803056402439 0 0 21.8698682791328 74.8404970189701 0 18.5745964126016 0 2.58304204268293 27.9372667869241 0 -2.92491461890244 -17.982960022019 0 0 0 0 -11.2802804979675
ENSG00000104290 2.68951846544715 7.25738413956638 16.7742565938347 14.6304846985095 21.3531370359079 28.8723151659891 5.07719863821138 2.48058260162601 21.7472044139566 2.24342293699187 1.90588159552846 2.09902526084011 2.10751565379404 1.87748646849593 1.64399618140244 1.89775199525745 2.13989146680217 2.19924129742547 19.9768486822493 6.28215025237127
ENSG00000114573 -11.5672902625339 -19.5842949288618 -4.36822490176153 0 -19.5854858028456 -17.62591399729 -5.82933968157182 0 0 -1.39966696815719 0 0 0 -3.53611891090787 -14.1527328387534 0 0 0 0 0
ENSG00000081181 0 0 0 0 0 0 0 0 0 0 13.2229114820461 5.19177912093496 76.6644561763212 2.44090294715447 12.5776214625678 76.4727289202236 2.62731827066396 73.1368312847223 56.8161853836382 7.10810122967479
ENSG00000147133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000170423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000177463 11.0555971121274 3.11050887195122 4.86148305894308 5.02612632113821 4.85261854674796 5.09996461382113 0 4.83603447662601 11.3356610653794 5.06235894308942 0 4.82775832317074 4.65188043699188 32.3868877235772 51.2640182147696 4.59374096544716 10.6715606080623 7.25031003218159 7.26438635331979 17.4878079996612
ENSG00000129038 0 0 256.968521973238 0 0 80.6240413253725 54.4921905428523 0 2.96402755420054 4.44054154132791 115.860207166328 86.407547223916 -9.01305150406504 -5.09627869749323 -3.57086365853659 -9.23261651084011 41.8362915184621 -9.19992074525744 0 -6.82019482723578
ENSG00000174437 0 -1.55567939024391 0 0 0 0 0 0 0 0 -10.2735966598916 0 0 0 -1.31326594512195 0 0 0 0 0
ENSG00000168685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000104537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000149451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000129991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000113119 0 1.78243051067073 0 0 0 1.72191975863821 0 0 0 0 0 0 0 9.22618326981707 4.27794064109078 0 0 0 0 1.51110146595528
ENSG00000105928 0 0 -97.1317525863822 0 0 0 -18.7694546476965 0 0 -34.8999209908537 -48.0432733113144 0 139.434681704776 3.22840914126016 3.16605055386179 78.0201269546071 9.88527021680218 103.670957759146 34.220315523374 9.44881512703252
ENSG00000135336 0 0 0 0 0 0 0 0 0 0 3.53033818766938 0 0 0 0 0 0 0 0 0
ENSG00000164305 93.9091433468834 132.982248301152 94.6523543224932 74.4551177930216 74.0428132401761 100.669416592141 103.312742374661 82.5310842564362 67.6625136974932 91.2545450237126 102.054556124661 73.4610719088754 65.2924844292005 26.2557872120596 29.9643714600271 42.4850621104336 129.631103700034 68.1495514651084 99.2032584823848 20.0118025203252
ENSG00000077150 0 0 4.55848336382113 0 4.55314108739836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000175868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000133243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000088205 6.69095731961382 0 0 0 0 0 0 0 0 11.0581722298441 1.92510214430894 0 4.00176237550813 1.84200784044715 0 3.84483915057588 0 14.2655161932588 32.4584409188686 0
ENSG00000130175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000159267 -10.4698135543699 0 -3.86536612550813 -5.73546952659214 0 0 0 -1.96706258638211 -10.7362591844512 -7.67572473661925 -1.71301840955284 -1.67941504234417 0 0 -6.41611813092819 0 -1.6591768648374 0 0 0
ENSG00000113141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151725 859.874450749492 768.854300031334 684.603407268801 743.034535431064 707.558532629573 759.285169177676 642.455275432757 685.802961089939 673.818640283706 815.799499109926 238.161968390921 203.359655202405 -65.7879613617886 -47.2810246324526 -43.0878737906504 -55.964293052168 176.318074402947 -60.0799766598916 124.360301996951 -87.3105719681572
ENSG00000139626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000140464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000012232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.56356389397019 0 0 5.44522512533875
ENSG00000149564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000145604 506.203088040311 481.678768751693 518.183584837398 395.271565365854 449.982393108062 534.373972271341 382.870500386179 375.879544369918 470.724040262533 428.040256747967 309.035826041667 290.272369166667 -27.9000040785908 -26.5474428438347 -6.67843180386176 -38.4400209756097 96.6517730928184 -38.1660090108401 26.8527321900407 -29.4142350355691
ENSG00000137822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000099875 -2.1681156148374 0 0 -4.52236422256098 0 0 0 0 -2.28314778963415 0 -2.01348633976965 -4.33668040819783 -2.0070772950542 -4.01915301321138 -1.96982083333334 -1.96751201050135 -1.83543591971545 -1.98065471714092 -4.29637360602981 -4.46315740345528
ENSG00000143771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000147166 0 0 0 0 0 0 0 0 0 0 0 -0.889238756775066 0 0 0 0 0 0 0 0
ENSG00000129990 -99.6491473611111 -264.632123098747 -148.798834439363 0 -210.026226893632 -53.6336268495935 -139.289255487805 -37.7539448848238 0 -233.256498366362 0 2.10175300643632 6.81640497798103 27.2017352422087 10.0208773560298 6.92889963245258 7.34428705115176 6.76095457147697 32.6911587076558 38.0351615328591
ENSG00000198692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000088827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138363 1.88294346544715 1.84781494918699 6.82239414634145 1.66240297764228 1.68620708333333 3.79024733739837 1.69467392276422 1.88682117886179 1.74450715447154 6.72759719512194 1.4784191395664 3.57444387533876 4.79959089430895 1.51033396849594 1.73142245934959 1.76113052845529 -3.5551524898374 1.80712652439025 1.70266048102981 0
ENSG00000168214 0 0 0 0 0 0 0 11.481186475271 0 0 0 0 2.5461025101626 -4.11459001355013 -1.90483026761518 0 -1.93622266260163 2.60230895663957 -4.16029016937669 -4.42527221883469
ENSG00000164172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000120094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000172819 0 0 0 0 0 0 2.31780931910569 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000070882 0 -11.2570346697155 -27.646719411416 -36.8142020401423 -11.1939916819106 -23.3088488033537 -32.1630292386518 -11.3177462042683 -36.9629452921748 -39.0765560069445 -7.67109555386179 -1.70042536924119 0 -1.59944133807588 -3.39467663787263 0 0 0 -89.4710990472561 -26.3931719486789
ENSG00000186487 -160.434312801491 -21.2714389413957 -224.558767899729 0 -61.8995622493226 -10.2164019054878 -64.662512188347 -10.1033084603659 -21.3700461568428 -98.4889640514906 -13.4588054623984 -5.25393847052846 16.6189800304878 33.4462292090108 19.6761292496612 6.88269718495936 -69.8474705487805 19.1080166192412 4.60741731029811 54.7052634823848
ENSG00000080031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000044012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151617 0 0 98.4667993631436 0 0 7.25479687245935 7.75990362042683 26.9191372620257 0 27.3431806156843 0 0 0 0 0 0 0 0 0 0
ENSG00000007520 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000173917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151726 -8.161198212229 -2.68670918021681 -10.7210839574865 0 -16.1052007139228 -21.7740019588415 -8.12006254149729 -2.56053131436315 -2.56579322493225 -2.76849188346884 -2.25734224932249 0 0 0 0 0 0 0 0 0
ENSG00000120458 0 7.24851595528455 3.58711277439024 5.3618544004065 13.1832966734417 1.79127192073171 9.20132421409214 0 11.0781828319783 16.9039214905149 1.55574447154472 27.579423539126 18.4398625465786 33.5179277091802 12.3889515582656 32.2400149314024 53.7896151482046 18.5558429395325 25.7334717843835 42.7202573636517
ENSG00000138468 0 2.59913663617886 0 39.0283703980352 0 0 0 0 7.25249745426829 0 4.27826743733062 0 8.49512453421409 44.4209654691734 12.0714189447832 17.1094494630759 0 8.5093383553523 8.52016740684283 7.97822103150407
ENSG00000152382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.01320741869918 0
ENSG00000147162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000172115 0 -1.82641231707317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000184307 -60.7766321510841 -141.554824993225 -83.9890610535231 0 -88.7274697781166 -95.370118248645 -146.152449132791 -151.821087710027 0 -116.845471764905 0 7.10827382621952 -132.141321409214 -55.3252490938347 -106.690201039973 -163.132474461382 -10.9641602168022 -140.435851429539 22.3938961009485 -78.3145857791328
ENSG00000180182 10.2758651473577 1.70962009146341 1.77010637195121 8.50389814532519 74.8258867920053 1.78119042682927 1.75073234756097 18.7342099085366 10.2371932571138 5.22076216463414 0 10.9521198458672 3.08828321646341 10.3029382571138 0 7.62705251524391 34.5726247865854 1.52408374661247 0 1.48077168699187
ENSG00000120093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130176 0 0 -1.89654592818428 -1.87672860094851 0 0 0 0 0 0 -7.02346071138211 -5.40642519647696 -5.17996376355013 -18.9042975796071 -8.03942025237128 -7.05636426151762 -12.1850304522358 -8.74247850101626 -5.38100969850948 -8.2065675465786
